,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,DOW,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,V,VZ,WMT
2021-10-21,147.0181121826172,189.9864501953125,171.75050354003906,171.0473175048828,214.33999633789062,190.1150665283203,288.52911376953125,51.12550354003906,99.35771942138672,169.99911499023438,50.89158248901367,375.68914794921875,338.1495056152344,210.84410095214844,106.89411926269531,51.57942581176758,150.00486755371094,156.79129028320312,49.64874267578125,225.52769470214844,132.7652587890625,74.3594970703125,302.9562072753906,156.2510528564453,130.1288604736328,150.34237670898438,423.82098388671875,225.02297973632812,44.89979553222656,46.808841705322266
2021-10-22,146.2411346435547,190.2137451171875,166.77749633789062,180.30953979492188,212.97000122070312,189.7556915283203,291.2669677734375,50.59305191040039,100.30026245117188,168.09413146972656,50.15302276611328,381.8924560546875,339.4200134277344,204.1578369140625,106.519287109375,45.55568313598633,150.2986297607422,158.9003448486328,49.74010467529297,222.76234436035156,131.8029327392578,74.3411636352539,301.39642333984375,157.5035400390625,131.52981567382812,152.38836669921875,430.413818359375,225.99050903320312,44.512943267822266,47.29666519165039
2021-10-25,146.1919403076172,188.7501220703125,166.01849365234375,175.712158203125,212.8699951171875,191.2310028076172,292.6209411621094,50.62059020996094,101.2339096069336,170.6638641357422,50.419246673583984,382.28875732421875,344.3074645996094,204.28927612304688,106.31938171386719,45.5096321105957,150.629150390625,158.12330627441406,49.53913116455078,221.73463439941406,132.9693603515625,74.80838012695312,300.39227294921875,158.2164764404297,131.54849243164062,151.64691162109375,430.73004150390625,228.5804901123047,44.21860122680664,47.845069885253906
2021-10-26,146.86074829101562,189.70465087890625,168.80349731445312,174.40138244628906,209.80999755859375,188.80052185058594,293.8056945800781,51.23566818237305,101.4561996459961,170.69363403320312,50.419246673583984,384.9249572753906,342.3970031738281,205.02178955078125,105.89456939697266,44.46883010864258,152.16221618652344,158.54881286621094,49.75836944580078,220.87513732910156,132.7943878173828,75.34884643554688,302.322509765625,157.8022003173828,133.41641235351562,150.56759643554688,435.6651306152344,226.56715393066406,44.639095306396484,47.42739486694336
2021-10-27,146.39849853515625,187.79562377929688,169.62449645996094,171.58702087402344,206.61000061035156,185.48109436035156,293.84552001953125,51.57534408569336,99.6511459350586,168.22312927246094,48.091941833496094,378.82305908203125,345.29052734375,202.58013916015625,104.261962890625,44.109619140625,150.31700134277344,155.24649047851562,50.71754455566406,226.77024841308594,129.9367218017578,74.69844055175781,315.0545654296875,156.41485595703125,132.46376037597656,149.9575653076172,434.55352783203125,210.89060974121094,44.26065444946289,47.03841018676758
2021-10-28,150.05726623535156,188.33193969726562,172.32850646972656,168.29080200195312,207.85000610351562,193.00892639160156,297.0612487792969,51.63042449951172,100.58479309082031,168.3520965576172,48.581443786621094,382.3533020019531,344.5950012207031,205.17201232910156,104.82005310058594,44.28461837768555,149.49996948242188,157.58680725097656,51.19256591796875,229.35812377929688,131.12498474121094,79.28809356689453,316.2049865722656,158.4477081298828,133.2576141357422,151.63755798339844,436.4317321777344,205.085205078125,44.40361404418945,47.33174133300781
2021-10-29,147.33282470703125,188.15016174316406,168.6215057373047,167.49085998535156,207.02999877929688,192.93324279785156,298.3654479980469,51.3825569152832,101.80298614501953,167.74688720703125,48.0661735534668,380.99835205078125,344.7525329589844,205.30349731445312,104.20365142822266,45.13199996948242,149.5275115966797,157.15203857421875,51.494022369384766,229.40484619140625,130.2574920654297,80.66221618652344,323.29241943359375,161.1742401123047,133.5471649169922,150.98992919921875,441.2518005371094,206.97146606445312,44.56340408325195,47.641014099121094
2021-11-01,146.50668334960938,190.71371459960938,165.90550231933594,167.90530395507812,214.5800018310547,194.22889709472656,301.4219055175781,51.50189971923828,101.83855438232422,168.8581085205078,49.328590393066406,384.0862121582031,339.87451171875,206.37405395507812,105.18655395507812,45.63857650756836,149.65602111816406,157.0688018798828,51.311317443847656,234.10409545898438,130.91358947753906,80.4698486328125,321.098876953125,160.2493438720703,133.22027587890625,150.26731872558594,435.1572265625,207.64584350585938,44.52976989746094,47.75899124145508
2021-11-02,147.54922485351562,194.7772674560547,165.6374969482422,166.90292358398438,212.77000427246094,195.8743896484375,301.6110534667969,52.897315979003906,101.21612548828125,168.5009307861328,50.213138580322266,390.6765441894531,340.62567138671875,207.71693420410156,105.10325622558594,45.92411422729492,152.0153350830078,157.68856811523438,51.247371673583984,232.85223388671875,132.6558837890625,81.55084228515625,324.76446533203125,161.6945037841797,134.54649353027344,149.05657958984375,433.1736755371094,204.4010467529297,44.21019744873047,47.73666763305664
2021-11-03,148.99502563476562,198.2953338623047,169.1999969482422,166.36318969726562,213.3800048828125,192.49822998046875,301.55133056640625,52.92485809326172,100.48699188232422,168.7489776611328,50.71123123168945,385.1921691894531,342.1837158203125,209.22891235351562,105.89456939697266,46.412269592285156,151.5287628173828,157.74407958984375,51.42094802856445,233.9359588623047,132.8454132080078,81.23936462402344,325.6125793457031,166.1937713623047,135.4711151123047,150.398681640625,438.2428283691406,203.38467407226562,44.5213508605957,47.88333511352539
2021-11-04,148.47373962402344,195.38633728027344,173.85000610351562,166.28607177734375,213.02999877929688,192.5360565185547,306.6785583496094,52.43829345703125,100.93158721923828,168.94740295410156,49.096717834472656,376.1315612792969,345.16064453125,208.93777465820312,105.29408264160156,46.660831451416016,151.10650634765625,155.67202758789062,51.704124450683594,236.79473876953125,131.6644287109375,82.94330596923828,327.9913330078125,169.0263214111328,135.7233123779297,146.8791961669922,437.69659423828125,204.04922485351562,43.60468292236328,48.23405456542969
2021-11-05,149.00559997558594,194.33181762695312,175.94949340820312,170.2955780029297,224.4600067138672,194.70172119140625,305.89202880859375,52.39239501953125,102.02527618408203,174.2555389404297,50.075740814208984,375.2191162109375,341.65509033203125,212.29031372070312,107.69881439208984,47.226585388183594,150.03240966796875,155.44998168945312,51.923370361328125,237.96253967285156,132.5319366455078,74.76258087158203,327.6208801269531,171.0206298828125,136.39576721191406,149.78866577148438,436.7862243652344,211.76043701171875,43.93267059326172,47.89927673339844
2021-11-08,148.17823791503906,192.15003967285156,174.44900512695312,173.53395080566406,222.67999267578125,202.61729431152344,308.5900573730469,52.32813262939453,102.38985443115234,175.48582458496094,50.299015045166016,376.38043212890625,341.831298828125,211.9803924560547,108.50909423828125,47.810890197753906,149.51834106445312,156.38427734375,51.457489013671875,236.45840454101562,132.34243774414062,75.74279022216797,328.52752685546875,165.56752014160156,135.3777313232422,148.94395446777344,443.31207275390625,215.49388122558594,44.008358001708984,47.593196868896484
2021-11-09,148.54266357421875,192.45913696289062,178.81149291992188,173.35081481933594,220.7899932861328,198.41835021972656,308.3411560058594,52.73206329345703,103.1456527709961,173.73960876464844,50.487945556640625,373.6244812011719,343.7416687011719,213.87738037109375,106.69913482666016,47.48628234863281,149.18783569335938,155.2002410888672,51.60364532470703,236.03799438476562,132.18931579589844,75.7794189453125,327.5137023925781,167.46551513671875,135.78868103027344,147.72386169433594,444.9698486328125,208.55477905273438,43.93267059326172,47.75899124145508
2021-11-10,145.69613647460938,193.82273864746094,174.1024932861328,174.82545471191406,218.5,195.44882202148438,298.3455505371094,53.03501892089844,101.50066375732422,173.08477783203125,50.46218490600586,367.8821105957031,341.822021484375,212.59469604492188,106.14292907714844,47.07819366455078,150.80352783203125,155.05224609375,51.813751220703125,236.48643493652344,132.98394775390625,76.96119689941406,322.49298095703125,162.10877990722656,137.12425231933594,148.49343872070312,440.70562744140625,211.0464630126953,44.23542022705078,47.328548431396484
2021-11-11,145.64688110351562,192.32276916503906,173.625,174.73870849609375,219.3800048828125,197.20785522460938,301.6408996582031,52.10780715942383,101.50955963134766,160.8413543701172,51.25227355957031,370.85003662109375,340.94097900390625,208.44483947753906,106.18707275390625,46.86487579345703,149.69276428222656,155.04302978515625,51.83201599121094,233.7117156982422,131.3728485107422,76.9703598022461,324.0820617675781,160.86593627929688,136.73196411132812,148.12747192382812,438.3003845214844,206.01409912109375,44.10927963256836,47.34768295288086
2021-11-12,147.73501586914062,192.168212890625,176.25750732421875,175.30734252929688,220.9600067138672,197.90769958496094,305.294677734375,52.16288757324219,101.57178497314453,158.38076782226562,51.578609466552734,373.2188720703125,345.5779724121094,209.74639892578125,105.03047180175781,46.660831451416016,151.48291015625,154.34925842285156,51.713260650634766,234.18817138671875,133.88787841796875,76.9520492553711,328.2642822265625,162.908447265625,136.8814239501953,147.74264526367188,439.83355712890625,207.6491241455078,44.01676940917969,47.11173629760742
2021-11-15,147.74485778808594,190.12396240234375,177.28399658203125,176.50247192382812,233.08999633789062,196.43235778808594,304.13983154296875,52.57600402832031,103.87479400634766,157.1901397705078,51.458377838134766,373.12677001953125,344.1405029296875,209.82183837890625,104.95101165771484,46.670108795166016,150.1150360107422,154.07168579101562,51.72239685058594,236.30892944335938,133.63272094726562,76.66805267333984,327.6307067871094,162.67721557617188,137.6659393310547,148.3433074951172,431.9853820800781,207.854736328125,44.06722640991211,46.840728759765625
2021-11-16,148.72982788085938,188.28140258789062,177.03500366210938,174.3724822998047,225.8000030517578,194.2761688232422,305.73272705078125,52.32813262939453,104.2838134765625,157.58702087402344,50.548065185546875,371.5413513183594,363.8478088378906,208.7843780517578,104.58899688720703,46.93907165527344,149.33473205566406,152.96170043945312,51.356990814208984,235.86050415039062,133.67648315429688,77.05281066894531,330.9842529296875,165.5482635498047,137.4698028564453,149.2161407470703,430.8546142578125,210.67440795898438,43.78129959106445,45.648277282714844
2021-11-17,151.18240356445312,188.6755828857422,177.4499969482422,173.10986328125,226.6199951171875,191.9591827392578,306.65863037109375,52.10780715942383,103.81608581542969,156.0987548828125,50.101497650146484,360.9045715332031,366.18487548828125,207.9544219970703,104.23583984375,46.58663558959961,149.8947296142578,152.1384735107422,51.07381057739258,236.0753936767578,133.6546173095703,75.66950225830078,331.2088928222656,165.46156311035156,137.3857421875,146.80410766601562,430.2126159667969,200.76629638671875,43.50376892089844,45.25609588623047
2021-11-18,155.4965362548828,187.02552795410156,184.80299377441406,169.83291625976562,227.25,190.48387145996094,301.65087890625,49.234352111816406,102.94361114501953,154.36245727539062,49.792335510253906,360.7386779785156,376.38629150390625,208.1524658203125,102.99976348876953,46.07653045654297,149.08685302734375,150.8249053955078,50.617061614990234,236.81341552734375,131.38368225097656,76.08175659179688,333.3087463378906,165.08583068847656,137.4044189453125,146.4381103515625,430.7109375,199.07254028320312,43.09169387817383,45.645084381103516
2021-11-19,158.13624572753906,188.9139404296875,183.82850646972656,167.25953674316406,214.1300048828125,189.55709838867188,299.83892822265625,48.88549041748047,100.65898132324219,152.79481506347656,49.242713928222656,357.0702209472656,379.02008056640625,206.06809997558594,102.4612045288086,45.928131103515625,149.5366973876953,148.8546142578125,50.36127853393555,235.38401794433594,131.7217559814453,73.92891693115234,335.10577392578125,168.48675537109375,137.12425231933594,143.15325927734375,421.63616943359375,196.6542510986328,42.77212142944336,45.39957046508789
2021-11-22,158.59918212890625,185.84295654296875,178.6284942626953,164.71510314941406,209.89999389648438,191.3917694091797,295.5280456542969,50.124839782714844,102.45790100097656,152.9535675048828,50.487945556640625,365.15380859375,379.11285400390625,205.738037109375,102.83202362060547,46.21564865112305,147.56849670410156,152.02745056152344,50.671878814697266,236.81341552734375,132.0377655029297,74.7900619506836,331.90228271484375,167.87017822265625,138.03952026367188,147.22645568847656,419.2788391113281,191.48483276367188,43.343990325927734,46.16159439086914
2021-11-23,158.98330688476562,187.4930419921875,179.0019989013672,164.66690063476562,209.1300048828125,194.1815948486328,290.1319885253906,50.76747131347656,104.60762786865234,149.8480682373047,50.8228759765625,374.5369567871094,378.72332763671875,203.71966552734375,103.11455535888672,45.53860092163086,148.48330688476562,155.6627655029297,51.046409606933594,238.8407440185547,131.8907928466797,75.85272979736328,329.8024597167969,165.8565673828125,139.5712127685547,150.40806579589844,428.46856689453125,194.33392333984375,43.52059555053711,46.49000549316406
2021-11-24,159.50534057617188,186.9796905517578,179.02049255371094,165.3993682861328,210.60000610351562,195.82711791992188,287.8919677734375,50.98780822753906,105.40814208984375,150.1556396484375,50.350547790527344,367.9465637207031,382.1918029785156,200.1451873779297,103.06158447265625,46.15072250366211,148.06748962402344,154.44174194335938,50.63533401489258,240.20474243164062,130.5458526611328,75.3763427734375,330.0271301269531,165.740966796875,138.8427276611328,149.1973419189453,431.37213134765625,198.9942169189453,43.444908142089844,46.72275924682617
2021-11-26,154.45249938964844,184.33958435058594,175.22799682617188,151.1446533203125,199.2100067138672,187.93994140625,282.953857421875,50.189109802246094,102.99758911132812,146.95089721679688,49.46599197387695,358.9136657714844,373.4649963378906,196.37258911132812,102.24930572509766,45.24181365966797,147.10647583007812,149.78887939453125,49.08238220214844,233.5715789794922,128.99514770507812,72.51814270019531,321.98907470703125,161.87754821777344,137.73129272460938,144.21377563476562,421.5498962402344,193.511474609375,43.562644958496094,46.199859619140625
2021-11-29,157.8309326171875,186.5213623046875,178.07850646972656,152.1470184326172,198.5,185.28248596191406,295.428466796875,51.18976593017578,103.30339813232422,146.6532440185547,49.43122482299805,356.28668212890625,377.2858581542969,195.85385131835938,104.62432861328125,46.373321533203125,147.6147003173828,149.14134216308594,49.858856201171875,233.842529296875,129.51695251464844,68.60641479492188,328.7770080566406,163.65992736816406,139.178955078125,143.03125,433.13525390625,192.17996215820312,43.444908142089844,45.4760856628418
2021-11-30,162.81484985351562,182.3136749267578,175.35350036621094,146.78822326660156,197.85000610351562,182.85206604003906,283.7005615234375,50.34517288208008,101.52246856689453,143.76602172851562,47.75337600708008,351.1710205078125,371.5267333984375,190.74197387695312,103.38824462890625,45.63134765625,144.08485412597656,146.92129516601562,48.284664154052734,229.78419494628906,124.96772766113281,68.62474060058594,322.8778991699219,163.052978515625,135.0321807861328,137.91627502441406,425.6799621582031,189.71270751953125,42.275943756103516,44.83842086791992
2021-12-01,162.29281616210938,184.07373046875,172.18600463867188,144.62928771972656,188.19000244140625,181.07411193847656,250.38844299316406,50.51960372924805,100.82987213134766,141.03753662109375,45.866886138916016,348.8453369140625,372.8863220214844,188.08230590820312,103.22933959960938,45.07486343383789,146.07156372070312,146.0517578125,48.14657211303711,229.38963317871094,125.47484588623047,68.19416046142578,322.3797607421875,160.60580444335938,136.73196411132812,136.5366668701172,425.7949523925781,186.17831420898438,41.8554573059082,43.72566223144531
2021-12-02,161.29798889160156,184.41293334960938,171.8679962158203,151.09645080566406,202.3800048828125,186.10525512695312,260.0455627441406,51.54780578613281,103.56425476074219,146.0480194091797,46.23201370239258,359.0934753417969,379.7309265136719,192.4019317626953,103.211669921875,45.909584045410156,145.15675354003906,149.12283325195312,48.85541534423828,233.72975158691406,125.12942504882812,67.6903076171875,321.8034973144531,163.78518676757812,137.53517150878906,140.92898559570312,427.4048767089844,194.1380615234375,42.66279602050781,43.193206787109375
2021-12-03,159.4068603515625,185.5771484375,169.489501953125,150.29649353027344,198.49000549316406,187.0604248046875,257.17828369140625,51.621246337890625,102.90764617919922,145.07569885253906,46.136383056640625,354.63653564453125,379.7681884765625,191.93035888671875,104.92450714111328,45.6777229309082,147.27279663085938,146.4217987060547,49.28809356689453,234.22769165039062,126.84178161621094,67.18646240234375,315.4747619628906,164.3112030029297,139.98216247558594,139.99046325683594,431.9715270996094,192.20933532714844,43.243072509765625,43.84363555908203
2021-12-06,162.83453369140625,191.39820861816406,171.36849975585938,154.86495971679688,205.8800048828125,190.35150146484375,257.60638427734375,52.29140853881836,104.5176773071289,149.19322204589844,46.84056091308594,360.72430419921875,387.11566162109375,194.52403259277344,105.86922454833984,47.29151153564453,150.56239318847656,148.15158081054688,50.549293518066406,240.29637145996094,130.22984313964844,67.25972747802734,318.58050537109375,163.02748107910156,142.10226440429688,142.4869384765625,442.3448486328125,198.4361572265625,42.948726654052734,44.31870651245117
2021-12-07,168.6063995361328,193.7174530029297,176.1645050048828,160.90802001953125,208.8300018310547,193.38720703125,265.8099670410156,53.319618225097656,106.06476593017578,149.62977600097656,47.69252395629883,370.74078369140625,387.5626525878906,195.37281799316406,107.34366607666016,48.75690841674805,150.95046997070312,150.3809051513672,50.825469970703125,244.1668243408203,129.7521209716797,66.21540069580078,327.1069030761719,165.3245849609375,141.72866821289062,143.67884826660156,446.7864990234375,203.0279541015625,42.7132568359375,44.17523193359375
2021-12-08,172.4477996826172,195.74334716796875,176.1580047607422,162.81637573242188,211.02999877929688,193.10348510742188,265.1329650878906,52.346492767333984,106.54146575927734,152.13998413085938,47.735992431640625,368.15557861328125,382.9716796875,193.0149688720703,108.61505889892578,47.99638366699219,151.85601806640625,148.66033935546875,50.632144927978516,243.8568115234375,129.3773193359375,67.06736755371094,327.15570068359375,164.32086181640625,142.36375427246094,144.23257446289062,450.7569885253906,204.6140594482422,42.46095657348633,43.72885513305664
2021-12-09,171.9355926513672,194.8633270263672,174.17100524902344,161.9393310546875,207.55999755859375,193.04678344726562,263.1517639160156,52.833045959472656,106.26264190673828,151.7431182861328,47.2839241027832,367.38653564453125,383.0554504394531,194.28822326660156,109.10066223144531,46.818504333496094,153.2975311279297,148.42909240722656,50.50326156616211,246.44961547851562,129.30380249023438,66.74673461914062,325.3293762207031,162.24571228027344,143.1949920654297,144.88388061523438,455.0448303222656,206.96377563476562,42.183433532714844,44.33708953857422
2021-12-10,176.7521209716797,193.32327270507812,172.21200561523438,160.98516845703125,205.05999755859375,192.4131317138672,264.854248046875,54.39371871948242,106.44254302978516,151.51492309570312,47.536041259765625,362.3551025390625,386.8363037109375,197.88162231445312,109.55976104736328,46.9205207824707,152.9186553955078,147.83706665039062,51.81049346923828,248.9203338623047,130.1563720703125,66.52687072753906,334.5491027832031,163.1722869873047,145.19369506835938,145.6012725830078,459.7652282714844,208.93170166015625,42.20866394042969,45.14699172973633
2021-12-13,173.097900390625,193.7816162109375,169.5675048828125,157.39013671875,197.39999389648438,190.32313537597656,264.5854187011719,53.806175231933594,104.22985076904297,149.25274658203125,46.353721618652344,356.40631103515625,377.3748474121094,197.33456420898438,108.22657012939453,46.373321533203125,155.65380859375,146.07952880859375,53.172969818115234,247.1542205810547,128.30429077148438,67.25972747802734,331.4822998046875,161.0296173095703,147.25772094726562,144.5912322998047,459.67877197265625,206.60154724121094,42.28435516357422,45.960113525390625
2021-12-14,171.7090606689453,195.93588256835938,169.0915069580078,156.9564208984375,195.5,190.6919403076172,254.46034240722656,53.03501892089844,104.53567504882812,147.9331512451172,46.84056091308594,360.2795715332031,374.5439147949219,194.92953491210938,109.2684097290039,46.09507751464844,157.35401916503906,147.1988067626953,53.20979309082031,246.61868286132812,128.40721130371094,68.17529296875,320.6803283691406,159.63975524902344,147.79942321777344,147.9421844482422,460.9477233886719,205.5832977294922,42.59552001953125,46.398681640625
2021-12-15,176.60438537597656,200.98690795898438,173.31500244140625,156.36851501464844,195.42999267578125,191.5525360107422,258.8907165527344,55.01798629760742,103.9420166015625,149.22299194335938,46.97965621948242,361.28948974609375,379.7681884765625,197.83444213867188,108.69452667236328,46.99471664428711,158.13946533203125,146.0980224609375,53.44914245605469,248.4976043701172,129.1862030029297,69.62718200683594,326.84320068359375,158.1919708251953,148.36911010742188,149.49026489257812,475.29168701171875,207.86453247070312,42.51141357421875,46.66438674926758
2021-12-16,169.670166015625,204.03955078125,168.87100219726562,157.10098266601562,190.7899932861328,194.97598266601562,252.0012664794922,55.3668327331543,104.9134521484375,147.5858917236328,47.466487884521484,368.201904296875,372.0574951171875,197.69296264648438,111.18431091308594,47.143123626708984,159.86740112304688,148.38282775878906,53.99228286743164,249.46519470214844,131.04559326171875,70.2005615234375,317.32061767578125,157.05307006835938,150.47056579589844,152.93560791015625,473.83038330078125,209.88140869140625,44.36156463623047,45.8864860534668
2021-12-17,168.56704711914062,203.9661865234375,170.0175018310547,154.21920776367188,192.6300048828125,190.43658447265625,251.81210327148438,55.504539489746094,102.1790771484375,147.59580993652344,47.03181838989258,353.7747802734375,361.30169677734375,193.5054168701172,112.48218536376953,46.94834518432617,155.4504852294922,145.00650024414062,53.14534378051758,245.8484344482422,128.42926025390625,69.99711608886719,316.2462463378906,155.74044799804688,147.06161499023438,149.32034301757812,468.3119812011719,207.4435272216797,44.714778900146484,44.417118072509766
2021-12-20,167.1979217529297,201.66526794433594,167.07899475097656,150.24830627441406,188.47999572753906,184.84750366210938,246.11741638183594,55.412742614746094,102.22406005859375,145.32373046875,46.51889419555664,344.33282470703125,362.6240539550781,188.48789978027344,112.18199920654297,46.0023307800293,155.0070037841797,142.39796447753906,52.97043991088867,245.87655639648438,126.87852478027344,70.66295623779297,312.4469909667969,151.5129852294922,147.43516540527344,144.92161560058594,465.0528259277344,204.36927795410156,44.647499084472656,44.56117630004883
2021-12-21,170.38922119140625,202.5177764892578,170.41700744628906,155.0866241455078,199.52000427246094,187.54273986816406,251.4337921142578,56.027828216552734,103.86106872558594,149.86790466308594,47.118751525878906,352.40350341796875,363.6204833984375,190.20437622070312,113.86833953857422,47.087467193603516,154.50804138183594,144.38674926757812,53.18217086791992,248.37547302246094,127.08429718017578,69.85839080810547,319.65484619140625,160.82691955566406,147.3417510986328,146.8000946044922,468.39849853515625,210.87025451660156,44.38679504394531,44.69562530517578
2021-12-22,172.9993438720703,203.07696533203125,171.03700256347656,156.59014892578125,201.69000244140625,191.17422485351562,251.68270874023438,56.486846923828125,104.45471954345703,150.69142150878906,47.14483642578125,354.265869140625,368.43499755859375,190.36473083496094,114.55699157714844,47.2729606628418,155.17330932617188,144.95101928710938,53.55960464477539,248.89215087890625,126.87852478027344,70.43177032470703,325.427001953125,159.6783447265625,148.79876708984375,146.0166015625,475.0513610839844,213.39622497558594,44.378387451171875,44.75324249267578
2021-12-23,173.62974548339844,205.1487274169922,171.06849670410156,158.2479248046875,204.22000122070312,195.00433349609375,252.0211944580078,57.17537307739258,104.70658111572266,152.42771911621094,47.93593978881836,356.7769470214844,369.7666320800781,193.5525665283203,115.33397674560547,47.588294982910156,155.46900939941406,145.46902465820312,53.59642791748047,249.84100341796875,128.5909423828125,70.03411865234375,326.8822021484375,159.90032958984375,149.5272216796875,145.9788360595703,476.25311279296875,212.0842742919922,44.30270004272461,44.65400695800781
2021-12-27,177.61888122558594,206.4137725830078,169.66949462890625,158.44068908691406,203.1699981689453,195.17462158203125,257.1583557128906,58.22193908691406,106.8472900390625,151.60421752929688,48.5705680847168,359.5567321777344,376.303955078125,194.6937713623047,116.20803833007812,48.172607421875,156.7811279296875,146.3015594482422,53.99228286743164,251.9922637939453,129.86236572265625,70.81092834472656,334.4612121582031,161.74383544921875,151.2737579345703,147.29087829589844,480.2140197753906,213.07313537597656,44.30270004272461,45.060569763183594
2021-12-28,176.5945281982422,206.9637908935547,170.66099548339844,158.45994567871094,206.1300048828125,195.4015655517578,254.32098388671875,58.32291793823242,106.64041137695312,153.9854278564453,49.23127746582031,359.1583557128906,378.2874755859375,195.2785186767578,117.09978485107422,48.00565719604492,157.4094696044922,146.7455596923828,54.204010009765625,251.65408325195312,130.55319213867188,71.03287506103516,333.2891845703125,160.62423706054688,152.08628845214844,148.3103485107422,483.5211486816406,213.48435974121094,44.336341857910156,45.707218170166016
2021-12-29,176.68316650390625,208.64137268066406,169.2010040283203,157.90093994140625,203.66000366210938,196.072998046875,253.4149932861328,58.71767044067383,106.09174346923828,153.6580047607422,49.6050910949707,357.8518981933594,382.5898132324219,195.7312469482422,117.73548126220703,48.070579528808594,158.518310546875,146.67153930664062,54.268463134765625,252.22706604003906,131.11907958984375,71.16233825683594,333.97283935546875,162.9020233154297,153.34713745117188,148.66903686523438,486.0592346191406,213.60182189941406,44.03358840942383,45.684810638427734
2021-12-30,175.5208740234375,207.60549926757812,168.64450073242188,158.21902465820312,202.7100067138672,194.89088439941406,254.20150756835938,58.405548095703125,105.62401580810547,154.70970153808594,49.36167526245117,357.2217102050781,381.7517395019531,195.3351287841797,118.22988891601562,47.98711013793945,159.22059631347656,146.5975799560547,54.11195373535156,251.024658203125,130.55319213867188,71.33805847167969,331.40423583984375,161.656982421875,152.0209503173828,148.01771545410156,484.9535827636719,213.30812072753906,43.941078186035156,45.83206558227539
2021-12-31,174.90037536621094,206.23043823242188,166.7169952392578,157.67926025390625,201.32000732421875,195.51504516601562,253.00682067871094,58.176029205322266,105.55206298828125,153.6778564453125,49.30951690673828,354.4697570800781,386.47314453125,196.655517578125,118.00916290283203,47.764522552490234,158.0747833251953,146.47727966308594,54.507808685302734,251.8325653076172,130.5458526611328,70.87567138671875,328.4742431640625,160.86550903320312,152.7774200439453,147.65904235839844,482.7520751953125,212.17239379882812,43.69719314575195,46.31865310668945
2022-01-03,179.2736053466797,207.80714416503906,170.4044952392578,162.1224365234375,207.86000061035156,195.76092529296875,254.33094787597656,57.983245849609375,107.2700424194336,155.53321838378906,49.43991470336914,366.3116149902344,380.5411071777344,195.04273986816406,120.11045837402344,49.350486755371094,158.5090789794922,149.57611083984375,54.590660095214844,252.31163024902344,130.62669372558594,71.08836364746094,326.9408264160156,158.93515014648438,152.142333984375,147.0171661376953,482.88665771484375,216.7935333251953,44.10086441040039,46.305850982666016
2022-01-04,176.9983367919922,208.86134338378906,167.52200317382812,167.32699584960938,213.6300048828125,206.2393035888672,247.13287353515625,56.56113815307617,109.22187042236328,154.5112762451172,50.77871322631836,377.56982421875,384.45233154296875,197.11766052246094,121.858642578125,49.28556442260742,158.08401489257812,155.24649047851562,55.502037048339844,252.24588012695312,132.45668029785156,71.21782684326172,321.334716796875,160.5952606201172,152.6746826171875,150.08493041992188,471.946044921875,217.80198669433594,44.967079162597656,45.457515716552734
2022-01-05,172.2902069091797,206.38629150390625,164.35699462890625,165.5439453125,213.07000732421875,207.8186798095703,226.66375732421875,55.66539001464844,109.93244934082031,153.9755096435547,50.72655487060547,369.3695068359375,379.2373962402344,199.06053161621094,122.03523254394531,49.96261215209961,159.1374053955078,152.40829467773438,55.962337493896484,251.005859375,131.9127960205078,72.94718170166016,308.99932861328125,156.59942626953125,153.36582946777344,150.81175231933594,470.7827453613281,215.3935089111328,45.42961120605469,46.07215881347656
2022-01-06,169.4141082763672,206.4137725830078,163.25399780273438,167.06092834472656,211.33999633789062,209.9370574951172,228.13722229003906,56.25639724731445,110.86788177490234,155.672119140625,50.63092803955078,367.79425048828125,377.8591613769531,198.83419799804688,119.49244689941406,50.09245681762695,158.5922393798828,154.02745056152344,55.66774368286133,253.3544464111328,130.81777954101562,72.90093994140625,306.5577087402344,155.43157958984375,152.0769500732422,153.2282257080078,451.5164794921875,215.14871215820312,45.210960388183594,45.94410705566406
2022-01-07,169.58154296875,208.35716247558594,162.5540008544922,168.49098205566406,215.5,212.01759338378906,227.30091857910156,56.45032501220703,112.45995330810547,156.5948486328125,51.378570556640625,368.3316650390625,366.54461669921875,203.48390197753906,119.04218292236328,49.56379699707031,160.73602294921875,155.5535888671875,55.53886413574219,250.88372802734375,132.25088500976562,74.26038360595703,306.7139587402344,151.5033416748047,151.99293518066406,156.9189910888672,440.8931579589844,212.41714477539062,46.1641960144043,46.38267135620117
2022-01-10,169.60125732421875,211.18063354492188,161.48599243164062,167.87257385253906,209.30999755859375,209.6060333251953,228.6151123046875,57.08749771118164,112.53190612792969,155.37448120117188,50.770023345947266,369.8697814941406,360.8175048828125,201.3240966796875,119.21875762939453,51.20541000366211,159.9413299560547,155.70249938964844,55.63092041015625,248.39427185058594,130.38417053222656,76.17469024658203,306.9385986328125,145.20074462890625,149.9195098876953,154.8612060546875,447.0460205078125,207.53164672851562,45.84928894042969,46.29304122924805
